
ANOMALY tick: +10@2015.04.01.15.39.35
138.37.37.13->138.37.36.166: 1.0 (-2.0)
138.37.37.13->138.37.36.51: 6.0 (6.0)
138.37.37.13->138.37.36.150: 1.0 (1.0)
138.37.37.13->138.37.36.45: 1.0 (1.0)
138.37.37.77->138.37.36.167: 0.0 (-1.0)
138.37.36.50->138.37.37.74: 1.0 (1.0)
138.37.36.184->138.37.36.38: 1.0 (1.0)
138.37.36.184->138.37.36.147: 0.0 (-34.0)
138.37.36.184->138.37.36.173: 0.0 (-1.0)
138.37.37.68->138.37.36.97: 1.0 (1.0)
138.37.88.89->138.37.36.150: 11.0 (1.0)
138.37.88.89->138.37.36.140: 7.0 (7.0)
138.37.88.89->138.37.36.37: 7.0 (-2.0)
95.100.108.36->138.37.36.97: 0.0 (-1.0)
192.35.249.124->138.37.36.155: 0.0 (-1.0)
52.0.183.82->138.37.37.136: 0.0 (-1.0)
138.37.0.88->138.37.36.150: 3.0 (1.0)
138.37.0.88->138.37.36.140: 1.0 (1.0)
138.37.0.88->138.37.36.37: 1.0 (1.0)
138.37.36.144->138.37.36.180: 1.0 (1.0)
138.37.36.166->138.37.36.140: 1.0 (1.0)
138.37.36.175->138.37.36.43: 0.0 (-1.0)
138.37.36.155->173.252.120.2: 4.0 (2.0)
138.37.36.155->88.221.87.167: 0.0 (-3.0)
138.37.36.155->205.185.216.10: 2.0 (1.0)
138.37.36.155->54.75.249.199: 0.0 (-1.0)
138.37.37.74->138.37.36.96: 2.0 (2.0)
138.37.37.74->138.37.36.71: 0.0 (-1.0)
138.37.36.125->138.37.36.22: 4.0 (4.0)
138.37.36.145->138.37.36.5: 1.0 (1.0)
138.37.36.150->138.37.36.43: 0.0 (-36.0)
138.37.36.150->138.37.36.81: 1.0 (1.0)
138.37.36.109->138.37.36.22: 0.0 (-5.0)
138.37.36.147->138.37.36.117: 1.0 (1.0)
138.37.36.33->138.37.36.9: 2.0 (2.0)
138.37.36.97->138.37.37.137: 0.0 (-1.0)

ANOMALY tick: +33@2015.04.01.15.43.25
138.37.36.248->138.37.37.194: 229.0 (70.0)
138.37.36.248->138.37.36.230: 0.0 (-13.0)
138.37.37.238->138.37.36.102: 9.0 (8.0)
138.37.37.238->138.37.36.198: 11.0 (11.0)
138.37.37.238->138.37.36.201: 6.0 (-4.0)
138.37.37.238->138.37.36.158: 227.0 (98.0)
138.37.37.238->138.37.36.136: 0.0 (-5.0)
138.37.37.238->138.37.36.29: 0.0 (-9.0)
138.37.37.238->138.37.36.119: 4.0 (-24.0)
138.37.37.238->138.37.36.112: 1.0 (1.0)
138.37.37.238->138.37.36.101: 3.0 (-7.0)
138.37.37.238->138.37.36.153: 9.0 (-6.0)
138.37.37.238->138.37.36.133: 3.0 (3.0)
138.37.37.238->138.37.36.107: 6.0 (5.0)
138.37.37.238->138.37.36.49: 0.0 (-5.0)
138.37.37.238->138.37.36.145: 1.0 (1.0)
138.37.37.238->138.37.36.150: 4.0 (1.0)
138.37.37.238->138.37.36.114: 5.0 (5.0)
138.37.37.238->138.37.36.48: 0.0 (-5.0)
138.37.37.238->138.37.36.214: 0.0 (-5.0)
138.37.37.238->138.37.36.81: 6.0 (6.0)
138.37.37.238->138.37.36.137: 5.0 (5.0)
138.37.37.238->138.37.36.99: 5.0 (5.0)
138.37.37.238->138.37.36.1: 0.0 (-7.0)
138.37.36.102->138.37.37.196: 1.0 (1.0)
138.37.36.102->92.123.187.87: 0.0 (-18.0)
138.37.36.102->23.194.236.164: 0.0 (-1.0)
138.37.36.102->138.37.36.120: 13.0 (13.0)
138.37.36.102->88.221.87.167: 1.0 (1.0)
138.37.36.102->216.58.210.42: 1.0 (1.0)
138.37.36.66->138.37.36.81: 0.0 (-4.0)
138.37.36.66->138.37.36.152: 0.0 (-4.0)
138.37.36.146->138.37.37.196: 1.0 (1.0)
138.37.36.146->138.37.37.77: 1.0 (1.0)
138.37.37.196->138.37.36.218: 1.0 (1.0)
138.37.37.196->138.37.36.168: 1.0 (1.0)
138.37.37.196->138.37.37.140: 0.0 (-1.0)
138.37.37.196->138.37.36.112: 0.0 (-1.0)
138.37.37.196->138.37.36.50: 1.0 (1.0)
138.37.37.196->138.37.36.184: 0.0 (-1.0)
138.37.37.196->138.37.36.154: 1.0 (1.0)
138.37.37.196->138.37.37.240: 0.0 (-1.0)
138.37.37.196->138.37.36.144: 2.0 (2.0)
138.37.37.196->138.37.36.175: 1.0 (1.0)
138.37.37.196->138.37.36.47: 0.0 (-1.0)
138.37.37.196->138.37.36.51: 1.0 (-1.0)
138.37.37.196->138.37.36.107: 0.0 (-1.0)
138.37.37.196->138.37.36.93: 1.0 (1.0)
138.37.37.196->138.37.36.150: 1.0 (1.0)
138.37.37.196->138.37.36.140: 1.0 (1.0)
138.37.37.196->138.37.36.109: 3.0 (3.0)
138.37.37.196->138.37.36.114: 1.0 (1.0)
138.37.37.196->138.37.36.22: 3.0 (3.0)
138.37.37.196->138.37.36.43: 0.0 (-1.0)
138.37.37.196->138.37.36.108: 0.0 (-1.0)
138.37.37.196->138.37.36.39: 1.0 (1.0)
138.37.37.196->138.37.36.137: 0.0 (-1.0)
138.37.37.196->138.37.36.8: 1.0 (1.0)
138.37.37.196->138.37.36.97: 0.0 (-1.0)
138.37.37.196->138.37.36.19: 0.0 (-1.0)
138.37.36.218->138.37.36.119: 0.0 (-31.0)
138.37.36.218->138.37.36.43: 0.0 (-1.0)
138.37.36.143->138.37.36.217: 1.0 (1.0)
138.37.36.143->128.86.133.183: 0.0 (-2.0)
138.37.36.168->138.37.37.140: 0.0 (-75.0)
138.37.36.168->138.37.36.47: 1.0 (1.0)
138.37.36.168->138.37.36.93: 0.0 (-1.0)
138.37.36.230->138.37.36.175: 8.0 (8.0)
138.37.36.230->138.37.36.32: 0.0 (-3.0)
138.37.37.129->138.37.36.93: 0.0 (-1.0)
138.37.37.67->138.37.37.136: 0.0 (-16.0)
138.37.36.7->138.37.0.88: 1.0 (1.0)
138.37.36.7->216.58.208.78: 7.0 (7.0)
138.37.36.7->128.86.133.183: 8.0 (8.0)
138.37.37.82->138.37.36.25: 0.0 (-6.0)
138.37.37.82->138.37.36.202: 1.0 (1.0)
138.37.36.136->138.37.37.85: 0.0 (-2.0)
138.37.36.136->104.16.13.8: 0.0 (-1.0)
138.37.36.29->138.37.37.77: 0.0 (-2.0)
138.37.36.29->138.37.36.217: 1.0 (1.0)
138.37.37.140->138.37.36.93: 0.0 (-18.0)
138.37.36.119->138.37.36.184: 0.0 (-1.0)
138.37.36.119->74.217.78.214: 0.0 (-3.0)
138.37.36.119->173.252.120.2: 0.0 (-2.0)
138.37.36.160->138.37.36.1: 57.0 (57.0)
138.37.36.24->138.37.88.89: 6.0 (6.0)
138.37.37.85->2.22.228.16: 0.0 (-1.0)
138.37.37.13->138.37.36.133: 69.0 (69.0)
138.37.37.13->138.37.36.166: 0.0 (-1.0)
138.37.37.13->138.37.36.51: 0.0 (-6.0)
138.37.37.13->138.37.36.150: 0.0 (-1.0)
138.37.37.13->138.37.36.45: 0.0 (-1.0)
138.37.36.50->138.37.0.88: 1.0 (1.0)
138.37.36.50->138.37.37.74: 0.0 (-1.0)
138.37.36.184->138.37.36.38: 0.0 (-1.0)
138.37.36.184->138.37.0.88: 1.0 (1.0)
138.37.36.111->138.37.36.97: 0.0 (-1.0)
54.240.167.126->138.37.36.107: 3.0 (3.0)
138.37.36.154->138.37.36.38: 32.0 (32.0)
138.37.88.89->138.37.36.150: 7.0 (-4.0)
138.37.88.89->138.37.36.140: 5.0 (-2.0)
138.37.88.89->138.37.36.79: 2.0 (2.0)
138.37.88.89->138.37.36.37: 0.0 (-7.0)
138.37.0.88->138.37.36.107: 1.0 (1.0)
138.37.0.88->138.37.36.150: 2.0 (-1.0)
138.37.0.88->138.37.36.37: 0.0 (-1.0)
138.37.36.144->138.37.36.180: 0.0 (-1.0)
138.37.36.133->138.37.36.33: 1.0 (1.0)
138.37.36.166->138.37.36.140: 0.0 (-1.0)
138.37.36.166->138.37.36.37: 3.0 (3.0)
138.37.36.155->173.252.120.2: 1.0 (-3.0)
138.37.36.155->205.185.216.10: 0.0 (-2.0)
138.37.37.74->138.37.36.96: 0.0 (-2.0)
138.37.37.74->138.37.36.137: 1.0 (1.0)
138.37.36.125->138.37.36.22: 3.0 (-1.0)
138.37.36.138->138.37.36.145: 8.0 (8.0)
138.37.36.145->138.37.36.5: 0.0 (-1.0)
138.37.36.145->138.37.36.139: 1.0 (1.0)
138.37.36.150->128.86.133.183: 0.0 (-2.0)
138.37.36.150->138.37.36.81: 0.0 (-1.0)
138.37.36.147->138.37.36.117: 0.0 (-1.0)
138.37.36.22->138.37.36.45: 17.0 (17.0)
138.37.36.33->138.37.36.9: 0.0 (-2.0)
138.37.36.39->138.37.37.131: 7.0 (7.0)

ANOMALY tick: +34@2015.04.01.15.43.35
138.37.36.248->138.37.37.194: 223.0 (-6.0)
138.37.37.238->138.37.36.102: 6.0 (-3.0)
138.37.37.238->138.37.37.197: 0.0 (-1.0)
138.37.37.238->138.37.36.198: 2.0 (-9.0)
138.37.37.238->138.37.37.72: 0.0 (-6.0)
138.37.37.238->138.37.36.158: 179.0 (-48.0)
138.37.37.238->138.37.37.139: 0.0 (-1.0)
138.37.37.238->138.37.36.119: 0.0 (-4.0)
138.37.37.238->138.37.36.160: 22.0 (22.0)
138.37.37.238->138.37.36.112: 2.0 (1.0)
138.37.37.238->138.37.36.101: 1.0 (-2.0)
138.37.37.238->138.37.36.211: 3.0 (3.0)
138.37.37.238->185.45.5.39: 0.0 (-9.0)
138.37.37.238->138.37.36.141: 7.0 (7.0)
138.37.37.238->138.37.36.133: 0.0 (-3.0)
138.37.37.238->138.37.36.107: 0.0 (-6.0)
138.37.37.238->138.37.36.145: 4.0 (3.0)
138.37.37.238->138.37.36.150: 1.0 (-3.0)
138.37.37.238->138.37.36.114: 0.0 (-5.0)
138.37.37.238->138.37.36.147: 1.0 (1.0)
138.37.37.238->138.37.36.214: 1.0 (1.0)
138.37.37.238->138.37.36.81: 0.0 (-6.0)
138.37.37.238->138.37.36.137: 0.0 (-5.0)
138.37.37.238->138.37.36.8: 1.0 (1.0)
138.37.37.238->138.37.36.118: 1.0 (1.0)
138.37.37.238->138.37.36.99: 0.0 (-5.0)
138.37.37.238->138.37.36.152: 1.0 (1.0)
138.37.36.102->138.37.37.196: 0.0 (-1.0)
138.37.36.102->216.58.208.66: 1.0 (1.0)
138.37.36.102->138.37.0.88: 1.0 (1.0)
138.37.36.102->138.37.36.120: 0.0 (-13.0)
138.37.36.102->88.221.87.167: 0.0 (-1.0)
138.37.36.102->216.58.210.42: 0.0 (-1.0)
138.37.36.66->138.37.37.196: 1.0 (1.0)
138.37.36.66->138.37.37.85: 3.0 (3.0)
138.37.36.66->138.37.37.13: 59.0 (59.0)
138.37.36.146->138.37.37.196: 0.0 (-1.0)
138.37.36.146->138.37.37.77: 0.0 (-1.0)
138.37.36.146->138.37.36.16: 31.0 (31.0)
138.37.37.196->138.37.36.218: 0.0 (-1.0)
138.37.37.196->138.37.36.168: 0.0 (-1.0)
138.37.37.196->138.37.36.119: 1.0 (1.0)
138.37.37.196->138.37.36.160: 1.0 (1.0)
138.37.37.196->138.37.36.101: 2.0 (2.0)
138.37.37.196->138.37.36.25: 1.0 (1.0)
138.37.37.196->138.37.36.202: 2.0 (2.0)
138.37.37.196->138.37.36.50: 2.0 (1.0)
138.37.37.196->138.37.36.111: 2.0 (2.0)
138.37.37.196->138.37.36.154: 0.0 (-1.0)
138.37.37.196->138.37.36.167: 1.0 (-1.0)
138.37.37.196->138.37.37.73: 0.0 (-1.0)
138.37.37.196->138.37.36.206: 0.0 (-2.0)
138.37.37.196->138.37.36.157: 1.0 (1.0)
138.37.37.196->138.37.36.175: 0.0 (-1.0)
138.37.37.196->138.37.36.51: 0.0 (-1.0)
138.37.37.196->138.37.36.16: 1.0 (1.0)
138.37.37.196->138.37.36.93: 0.0 (-1.0)
138.37.37.196->138.37.36.150: 0.0 (-1.0)
138.37.37.196->138.37.36.5: 1.0 (1.0)
138.37.37.196->138.37.36.140: 0.0 (-1.0)
138.37.37.196->138.37.36.79: 0.0 (-1.0)
138.37.37.196->138.37.36.109: 0.0 (-3.0)
138.37.37.196->138.37.36.114: 0.0 (-1.0)
138.37.37.196->138.37.36.22: 0.0 (-3.0)
138.37.37.196->138.37.36.32: 1.0 (1.0)
138.37.37.196->138.37.36.96: 1.0 (1.0)
138.37.37.196->138.37.36.123: 1.0 (1.0)
138.37.37.196->138.37.36.48: 1.0 (1.0)
138.37.37.196->138.37.36.81: 0.0 (-1.0)
138.37.37.196->138.37.36.8: 0.0 (-1.0)
138.37.37.196->138.37.36.173: 1.0 (1.0)
138.37.37.196->138.37.36.97: 1.0 (1.0)
138.37.37.196->138.37.36.34: 0.0 (-1.0)
138.37.37.196->138.37.36.165: 1.0 (1.0)
138.37.36.218->138.37.36.51: 1.0 (1.0)
138.37.37.197->138.37.36.217: 0.0 (-1.0)
138.37.36.168->138.37.36.47: 0.0 (-1.0)
138.37.36.168->138.37.36.33: 1.0 (1.0)
138.37.36.106->138.37.36.175: 0.0 (-8.0)
138.37.37.129->138.37.36.49: 1.0 (1.0)
138.37.37.129->138.37.36.71: 2.0 (2.0)
138.37.36.127->2.22.228.16: 2.0 (2.0)
138.37.37.67->138.37.36.152: 1.0 (1.0)
107.21.232.24->138.37.0.88: 0.0 (-1.0)
107.21.232.24->216.58.208.78: 0.0 (-7.0)
107.21.232.24->128.86.133.183: 0.0 (-8.0)
138.37.37.132->138.37.36.202: 0.0 (-1.0)
138.37.36.136->138.37.36.108: 15.0 (15.0)
138.37.36.116->138.37.36.217: 0.0 (-1.0)
138.37.37.140->138.37.36.49: 1.0 (1.0)
138.37.37.84->138.37.36.3: 1.0 (1.0)
138.37.36.160->138.37.36.1: 0.0 (-57.0)
138.37.36.205->138.37.36.176: 41.0 (41.0)
138.37.36.24->138.37.88.89: 10.0 (4.0)
138.37.37.13->138.37.36.133: 73.0 (4.0)
138.37.37.77->138.37.36.165: 2.0 (2.0)
138.37.36.50->138.37.0.88: 0.0 (-1.0)
138.37.36.13->138.37.0.88: 0.0 (-1.0)
54.240.167.126->138.37.36.107: 1.0 (-2.0)
138.37.36.154->138.37.36.38: 12.0 (-20.0)
138.37.36.154->138.37.36.47: 1.0 (1.0)
138.37.88.89->138.37.36.150: 0.0 (-7.0)
138.37.88.89->138.37.36.140: 2.0 (-3.0)
138.37.88.89->138.37.36.79: 10.0 (8.0)
138.37.36.167->138.37.36.125: 1.0 (1.0)
138.37.0.88->138.37.36.150: 0.0 (-2.0)
138.37.0.88->138.37.36.140: 0.0 (-1.0)
138.37.0.88->138.37.36.79: 1.0 (1.0)
138.37.36.74->138.37.36.166: 2.0 (2.0)
138.37.36.133->138.37.36.33: 0.0 (-1.0)
138.37.36.166->138.37.36.37: 0.0 (-3.0)
138.37.36.175->138.37.36.51: 1.0 (1.0)
138.37.36.42->173.252.120.2: 0.0 (-1.0)
138.37.37.74->138.37.36.137: 0.0 (-1.0)
138.37.36.125->138.37.36.22: 0.0 (-3.0)
138.37.36.138->138.37.36.145: 0.0 (-8.0)
138.37.36.145->138.37.36.139: 0.0 (-1.0)
138.37.36.150->128.86.133.183: 2.0 (2.0)
138.37.36.79->138.37.37.69: 155.0 (155.0)
138.37.36.147->138.37.37.69: 1.0 (1.0)
138.37.36.147->138.37.36.33: 1.0 (1.0)
138.37.36.22->138.37.36.45: 3.0 (-14.0)
138.37.36.39->138.37.37.131: 14.0 (7.0)

ANOMALY tick: +35@2015.04.01.15.43.45
138.37.36.248->138.37.37.194: 222.0 (-1.0)
138.37.37.238->138.37.36.102: 11.0 (5.0)
138.37.37.238->138.37.36.132: 27.0 (27.0)
138.37.37.238->138.37.36.198: 0.0 (-2.0)
138.37.37.238->138.37.36.158: 183.0 (4.0)
138.37.37.238->138.37.36.160: 0.0 (-22.0)
138.37.37.238->138.37.36.112: 7.0 (5.0)
138.37.37.238->138.37.36.24: 3.0 (3.0)
138.37.37.238->138.37.36.111: 1.0 (1.0)
138.37.37.238->74.125.133.94: 0.0 (-3.0)
138.37.37.238->138.37.36.141: 34.0 (27.0)
138.37.37.238->138.37.36.133: 1.0 (1.0)
138.37.37.238->138.37.36.145: 2.0 (-2.0)
138.37.37.238->138.37.36.150: 6.0 (5.0)
138.37.37.238->138.37.36.79: 1.0 (1.0)
138.37.37.238->138.37.36.120: 5.0 (5.0)
138.37.37.238->138.37.36.147: 0.0 (-1.0)
138.37.37.238->138.37.36.214: 0.0 (-1.0)
138.37.37.238->138.37.36.118: 2.0 (1.0)
138.37.37.238->138.37.36.152: 0.0 (-1.0)
138.37.36.102->216.58.208.66: 2.0 (1.0)
138.37.36.102->138.37.0.88: 0.0 (-1.0)
138.37.36.143->138.37.37.196: 0.0 (-1.0)
138.37.36.143->138.37.37.85: 0.0 (-3.0)
138.37.36.143->138.37.37.255: 0.0 (-59.0)
138.37.36.146->138.37.36.16: 20.0 (-11.0)
138.37.37.196->138.37.36.119: 0.0 (-1.0)
138.37.37.196->138.37.36.205: 1.0 (1.0)
138.37.37.196->138.37.36.155: 0.0 (-2.0)
138.37.37.196->138.37.36.50: 1.0 (-1.0)
138.37.37.196->138.37.36.13: 3.0 (3.0)
138.37.37.196->138.37.36.111: 1.0 (-1.0)
138.37.37.196->138.37.36.154: 2.0 (2.0)
138.37.37.196->138.37.36.167: 0.0 (-1.0)
138.37.37.196->138.37.37.68: 0.0 (-1.0)
138.37.37.196->138.37.36.177: 1.0 (1.0)
138.37.37.196->138.37.36.16: 0.0 (-1.0)
138.37.37.196->138.37.36.49: 0.0 (-1.0)
138.37.37.196->138.37.36.138: 1.0 (1.0)
138.37.37.196->138.37.36.79: 1.0 (1.0)
138.37.37.196->138.37.36.139: 1.0 (1.0)
138.37.37.196->138.37.36.43: 1.0 (1.0)
138.37.37.196->138.37.36.32: 0.0 (-1.0)
138.37.37.196->138.37.36.96: 0.0 (-1.0)
138.37.37.196->138.37.36.123: 0.0 (-1.0)
138.37.37.196->138.37.36.48: 0.0 (-1.0)
138.37.37.196->138.37.36.8: 2.0 (2.0)
138.37.37.196->138.37.36.173: 0.0 (-1.0)
138.37.37.196->138.37.36.99: 0.0 (-1.0)
138.37.37.196->138.37.36.9: 1.0 (1.0)
138.37.37.196->138.37.36.165: 0.0 (-1.0)
138.37.36.218->138.37.36.119: 1.0 (1.0)
138.37.36.218->138.37.36.133: 1.0 (1.0)
138.37.36.218->138.37.36.51: 0.0 (-1.0)
138.37.37.197->138.37.36.8: 1.0 (1.0)
138.37.36.100->138.37.36.33: 0.0 (-1.0)
138.37.36.204->138.37.36.24: 10.0 (10.0)
138.37.36.204->138.37.36.32: 1.0 (1.0)
138.37.36.106->138.37.36.140: 2.0 (2.0)
138.37.36.29->138.37.36.49: 0.0 (-1.0)
138.37.36.29->138.37.36.71: 0.0 (-2.0)
138.37.36.161->2.22.228.16: 0.0 (-2.0)
138.37.36.132->138.37.36.137: 2.0 (2.0)
138.37.36.198->107.21.232.24: 1.0 (1.0)
160.153.44.194->138.37.36.152: 0.0 (-1.0)
138.37.36.136->138.37.36.167: 1.0 (1.0)
138.37.36.136->138.37.36.108: 0.0 (-15.0)
138.37.36.116->138.37.36.217: 1.0 (1.0)
138.37.37.139->138.37.36.137: 1.0 (1.0)
138.37.36.110->138.37.36.49: 0.0 (-1.0)
138.37.36.119->138.37.36.206: 34.0 (34.0)
138.37.36.119->138.37.36.35: 22.0 (22.0)
138.37.36.142->199.96.57.7: 1.0 (1.0)
138.37.37.84->63.140.35.161: 0.0 (-1.0)
138.37.37.84->138.37.36.133: 1.0 (1.0)
138.37.36.160->138.37.36.109: 15.0 (15.0)
138.37.36.112->138.37.36.32: 3.0 (3.0)
138.37.36.205->138.37.36.18: 0.0 (-41.0)
138.37.36.24->138.37.88.89: 0.0 (-10.0)
138.37.37.85->138.37.36.150: 3.0 (3.0)
138.37.37.255->138.37.36.133: 0.0 (-73.0)
138.37.37.77->138.37.36.121: 1.0 (1.0)
138.37.37.77->138.37.36.165: 0.0 (-2.0)
138.37.36.190->138.37.7.80: 2.0 (2.0)
138.37.36.190->138.37.0.88: 1.0 (1.0)
138.37.36.190->199.96.57.7: 2.0 (2.0)
138.37.36.190->216.58.210.42: 2.0 (2.0)
138.37.36.190->199.96.57.6: 2.0 (2.0)
138.37.36.190->138.37.95.147: 2.0 (2.0)
54.192.184.77->138.37.36.107: 0.0 (-1.0)
138.37.36.154->83.222.246.40: 0.0 (-12.0)
138.37.36.154->54.77.104.199: 0.0 (-1.0)
138.37.88.89->138.37.36.140: 0.0 (-2.0)
138.37.88.89->138.37.36.79: 0.0 (-10.0)
138.37.88.89->138.37.36.1: 4.0 (4.0)
138.37.95.206->138.37.36.145: 1.0 (1.0)
138.37.36.167->138.37.36.125: 0.0 (-1.0)
138.37.36.167->138.37.36.43: 57.0 (57.0)
138.37.0.88->138.37.36.133: 1.0 (1.0)
138.37.0.88->138.37.36.107: 0.0 (-1.0)
138.37.0.88->138.37.36.145: 1.0 (1.0)
138.37.0.88->138.37.36.79: 0.0 (-1.0)
138.37.0.88->138.37.36.33: 1.0 (1.0)
138.37.36.17->95.100.109.30: 2.0 (2.0)
138.37.36.7->54.230.186.224: 0.0 (-2.0)
138.37.36.133->88.221.87.167: 2.0 (2.0)
54.239.158.99->138.37.36.51: 0.0 (-1.0)
138.37.36.42->138.37.36.33: 1.0 (1.0)
138.37.36.150->128.86.133.183: 0.0 (-2.0)
138.37.36.79->138.37.37.69: 0.0 (-155.0)
138.37.36.147->138.37.37.69: 0.0 (-1.0)
138.37.36.147->138.37.36.96: 1.0 (1.0)
138.37.36.147->138.37.36.33: 0.0 (-1.0)
138.37.36.22->138.37.36.45: 0.0 (-3.0)
138.37.36.39->138.37.37.131: 0.0 (-14.0)

ANOMALY tick: +36@2015.04.01.15.43.55
138.37.36.248->138.37.37.194: 132.0 (-90.0)
138.37.36.248->138.37.37.68: 1.0 (1.0)
138.37.37.238->138.37.36.102: 5.0 (-6.0)
138.37.37.238->138.37.36.143: 5.0 (5.0)
138.37.37.238->138.37.36.132: 24.0 (-3.0)
138.37.37.238->138.37.36.158: 43.0 (-140.0)
138.37.37.238->138.37.36.110: 8.0 (8.0)
138.37.37.238->138.37.36.119: 5.0 (5.0)
138.37.37.238->68.232.35.121: 0.0 (-7.0)
138.37.37.238->138.37.36.24: 2.0 (-1.0)
138.37.37.238->138.37.36.101: 0.0 (-1.0)
138.37.37.238->138.37.36.190: 1.0 (1.0)
138.37.37.238->138.37.36.111: 4.0 (3.0)
138.37.37.238->138.37.36.141: 21.0 (-13.0)
138.37.37.238->138.37.36.133: 3.0 (2.0)
138.37.37.238->138.37.36.145: 0.0 (-2.0)
138.37.37.238->138.37.36.93: 4.0 (4.0)
138.37.37.238->138.37.36.150: 0.0 (-6.0)
138.37.37.238->138.37.36.79: 0.0 (-1.0)
138.37.37.238->138.37.36.120: 1.0 (-4.0)
138.37.37.238->138.37.36.129: 7.0 (7.0)
138.37.37.238->138.37.36.180: 7.0 (7.0)
138.37.37.238->138.37.36.214: 3.0 (3.0)
138.37.37.238->138.37.36.117: 2.0 (2.0)
138.37.37.238->138.37.36.8: 0.0 (-1.0)
138.37.37.238->138.37.36.118: 0.0 (-2.0)
138.37.37.238->138.37.36.97: 1.0 (1.0)
138.37.37.238->138.37.36.165: 6.0 (6.0)
138.37.36.102->138.37.36.122: 0.0 (-2.0)
138.37.36.202->138.37.36.16: 0.0 (-20.0)
138.37.37.196->138.37.36.44: 0.0 (-1.0)
138.37.37.196->192.35.249.124: 0.0 (-1.0)
138.37.37.196->138.37.36.101: 1.0 (-1.0)
138.37.37.196->138.37.36.66: 0.0 (-1.0)
138.37.37.196->138.37.36.26: 0.0 (-1.0)
138.37.37.196->138.37.36.211: 0.0 (-3.0)
138.37.37.196->138.37.36.111: 0.0 (-1.0)
138.37.37.196->138.37.36.167: 1.0 (1.0)
138.37.37.196->138.37.36.133: 2.0 (2.0)
138.37.37.196->138.37.36.130: 2.0 (2.0)
138.37.37.196->138.37.36.138: 0.0 (-1.0)
138.37.37.196->138.37.36.145: 1.0 (1.0)
138.37.37.196->138.37.36.5: 0.0 (-1.0)
138.37.37.196->138.37.36.79: 0.0 (-1.0)
138.37.37.196->138.37.36.139: 0.0 (-1.0)
138.37.37.196->138.37.36.129: 1.0 (1.0)
138.37.37.196->138.37.36.43: 0.0 (-1.0)
138.37.37.196->138.37.36.117: 1.0 (1.0)
138.37.37.196->138.37.36.39: 0.0 (-1.0)
138.37.37.196->138.37.36.8: 0.0 (-2.0)
138.37.37.196->138.37.36.97: 0.0 (-1.0)
138.37.37.196->138.37.36.9: 0.0 (-1.0)
138.37.37.129->138.37.36.119: 0.0 (-1.0)
138.37.37.129->138.37.36.133: 0.0 (-1.0)
138.37.36.168->138.37.36.8: 0.0 (-1.0)
138.37.36.204->138.37.36.24: 0.0 (-10.0)
138.37.36.204->138.37.0.88: 1.0 (1.0)
138.37.36.204->138.37.36.32: 0.0 (-1.0)
138.37.88.19->138.37.36.140: 0.0 (-2.0)
138.37.36.161->138.37.36.130: 1.0 (1.0)
138.37.36.132->138.37.36.137: 0.0 (-2.0)
138.37.36.198->107.21.232.24: 10.0 (9.0)
138.37.36.158->138.37.37.242: 1.0 (1.0)
138.37.36.67->138.37.36.167: 0.0 (-1.0)
138.37.36.166->138.37.36.217: 0.0 (-1.0)
138.37.37.139->138.37.36.120: 1.0 (1.0)
138.37.37.139->138.37.36.137: 0.0 (-1.0)
138.37.36.119->138.37.36.206: 0.0 (-34.0)
138.37.36.119->173.252.120.2: 1.0 (1.0)
138.37.36.119->138.37.36.35: 0.0 (-22.0)
138.37.36.243->138.37.37.132: 0.0 (-1.0)
138.37.37.84->138.37.36.133: 0.0 (-1.0)
138.37.37.84->138.37.36.51: 1.0 (1.0)
138.37.36.44->138.37.36.109: 0.0 (-15.0)
68.232.35.121->138.37.36.32: 0.0 (-3.0)
138.37.36.101->138.37.36.210: 3.0 (3.0)
138.37.36.101->138.37.36.221: 2.0 (2.0)
138.37.37.85->138.37.36.93: 1.0 (1.0)
138.37.37.85->138.37.36.150: 0.0 (-3.0)
138.37.36.144->138.37.36.121: 0.0 (-1.0)
138.37.36.155->173.252.120.2: 2.0 (2.0)
138.37.36.190->138.37.7.80: 1.0 (-1.0)
138.37.36.190->138.37.0.88: 0.0 (-1.0)
138.37.36.190->138.37.37.132: 0.0 (-2.0)
138.37.36.190->216.58.210.42: 0.0 (-2.0)
138.37.36.190->199.96.57.6: 0.0 (-2.0)
138.37.36.190->138.37.95.147: 0.0 (-2.0)
138.37.36.111->216.58.208.78: 1.0 (1.0)
138.37.36.111->216.58.210.78: 5.0 (5.0)
138.37.37.240->138.37.36.141: 6.0 (6.0)
138.37.36.58->138.37.36.145: 0.0 (-1.0)
138.37.36.167->138.37.36.43: 0.0 (-57.0)
138.37.0.88->138.37.36.145: 0.0 (-1.0)
138.37.0.88->138.37.36.33: 0.0 (-1.0)
138.37.36.157->95.100.109.30: 0.0 (-2.0)
138.37.36.206->138.37.36.16: 1.0 (1.0)
138.37.37.68->138.37.36.173: 11.0 (11.0)
138.37.36.133->54.239.158.99: 1.0 (1.0)
138.37.36.133->88.221.87.167: 0.0 (-2.0)
138.37.37.128->138.37.36.145: 1.0 (1.0)
138.37.36.128->95.100.109.30: 2.0 (2.0)
138.37.36.128->88.221.87.167: 1.0 (1.0)
138.37.36.130->138.37.37.137: 1.0 (1.0)
138.37.36.42->138.37.36.140: 1.0 (1.0)
138.37.36.42->138.37.36.33: 0.0 (-1.0)
