
ANOMALY tick: +6@2015.04.01.15.39.35
138.37.37.196->138.37.36.120: 1.0 (1.0)
138.37.37.196->138.37.36.48: 0.0 (-2.0)
138.37.37.196->138.37.36.130: 0.0 (-1.0)
138.37.37.196->138.37.36.180: 2.0 (2.0)
138.37.37.196->138.37.36.27: 1.0 (1.0)
138.37.37.196->138.37.36.117: 0.0 (-1.0)
138.37.37.196->138.37.36.45: 0.0 (-2.0)
138.37.37.196->138.37.36.137: 1.0 (1.0)
138.37.37.196->138.37.36.71: 2.0 (1.0)
138.37.37.196->138.37.36.173: 1.0 (1.0)
138.37.37.196->138.37.36.118: 1.0 (1.0)
138.37.37.196->138.37.36.9: 0.0 (-1.0)
138.37.37.196->138.37.36.152: 0.0 (-2.0)
138.37.37.196->138.37.36.19: 0.0 (-1.0)
138.37.37.196->138.37.36.1: 0.0 (-2.0)
138.37.36.177->138.37.37.70: 2.0 (2.0)
138.37.36.177->138.37.36.28: 1.0 (1.0)
138.37.36.161->138.37.36.24: 0.0 (-1.0)
138.37.36.161->138.37.36.180: 0.0 (-1.0)
138.37.36.161->138.37.36.67: 0.0 (-1.0)
138.37.37.71->138.37.36.111: 11.0 (11.0)
138.37.37.71->138.37.36.73: 0.0 (-7.0)
138.37.37.71->138.37.36.145: 1.0 (1.0)
138.37.37.71->138.37.36.99: 0.0 (-3.0)
138.37.37.71->138.37.36.34: 0.0 (-10.0)
138.37.37.72->138.37.36.160: 0.0 (-1.0)
138.37.37.72->138.37.36.224: 0.0 (-1.0)
138.37.37.72->138.37.36.101: 2.0 (2.0)
138.37.37.72->138.37.36.230: 0.0 (-1.0)
138.37.37.72->138.37.37.139: 0.0 (-1.0)
138.37.37.72->138.37.36.5: 0.0 (-1.0)
138.37.37.72->138.37.36.217: 0.0 (-1.0)
138.37.37.70->138.37.36.132: 5.0 (5.0)
138.37.37.70->138.37.36.116: 0.0 (-1.0)
138.37.37.70->138.37.36.25: 0.0 (-2.0)
138.37.37.70->138.37.36.31: 0.0 (-1.0)
138.37.37.70->138.37.36.139: 0.0 (-1.0)
138.37.37.70->138.37.36.96: 1.0 (1.0)
138.37.36.119->138.37.37.77: 0.0 (-2.0)
138.37.36.119->138.37.36.60: 0.0 (-10.0)
138.37.36.119->138.37.36.33: 2.0 (2.0)
138.37.36.51->173.194.137.105: 6.0 (-4.0)
138.37.36.51->138.37.36.122: 0.0 (-1.0)
138.37.36.51->138.37.37.82: 1.0 (1.0)
138.37.37.142->138.37.36.101: 3.0 (3.0)
138.37.37.67->138.37.36.206: 1.0 (1.0)
138.37.37.67->138.37.36.230: 1.0 (1.0)
138.37.37.67->138.37.36.72: 1.0 (1.0)
138.37.37.67->138.37.36.8: 1.0 (1.0)
138.37.36.58->138.37.37.82: 1.0 (1.0)
138.37.36.58->138.37.36.22: 1.0 (1.0)
138.37.37.84->138.37.36.202: 1.0 (1.0)
138.37.37.84->138.37.36.218: 1.0 (1.0)
138.37.37.84->138.37.36.45: 0.0 (-12.0)
138.37.37.84->138.37.36.99: 0.0 (-1.0)
138.37.36.132->138.37.0.88: 1.0 (1.0)
138.37.36.172->138.37.36.154: 0.0 (-42.0)
138.37.36.172->138.37.36.102: 1.0 (1.0)
138.37.36.172->138.37.36.147: 4.0 (4.0)
138.37.36.50->138.37.36.63: 0.0 (-1.0)
138.37.36.105->138.37.37.88: 1.0 (1.0)
138.37.36.105->138.37.36.133: 0.0 (-1.0)
138.37.36.108->138.37.37.88: 1.0 (1.0)
138.37.36.108->138.37.36.133: 2.0 (2.0)
138.37.36.144->138.37.37.82: 0.0 (-1.0)
138.37.36.13->138.37.88.19: 0.0 (-21.0)
138.37.36.13->138.37.36.205: 0.0 (-1.0)
138.37.36.13->138.37.37.88: 3.0 (3.0)
138.37.36.13->138.37.36.125: 1.0 (1.0)
138.37.36.13->138.37.36.138: 1.0 (1.0)
138.37.36.116->138.37.36.73: 1.0 (1.0)
138.37.36.122->138.37.36.168: 41.0 (41.0)
138.37.36.122->138.37.36.60: 1.0 (1.0)
138.37.36.122->138.37.36.180: 0.0 (-1.0)
138.37.36.160->138.37.37.73: 0.0 (-102.0)
138.37.36.160->138.37.36.92: 0.0 (-59.0)
138.37.36.29->138.37.36.166: 4.0 (4.0)
138.37.36.29->138.37.37.130: 0.0 (-2.0)
138.37.37.73->138.37.36.184: 1.0 (1.0)
138.37.36.111->138.37.36.63: 0.0 (-1.0)
138.37.36.111->138.37.37.69: 1.0 (1.0)
138.37.36.221->138.37.37.68: 1.0 (-4.0)
138.37.36.221->138.37.36.60: 0.0 (-1.0)
138.37.36.221->138.37.36.138: 1.0 (1.0)
138.37.36.221->138.37.36.45: 0.0 (-12.0)
138.37.36.221->138.37.36.173: 0.0 (-1.0)
138.37.36.206->138.37.37.88: 1.0 (1.0)
138.37.36.206->138.37.37.197: 0.0 (-1.0)
138.37.36.168->138.37.36.18: 0.0 (-5.0)
138.37.36.101->138.37.36.204: 0.0 (-8.0)
138.37.36.230->138.37.36.145: 0.0 (-1.0)
138.37.37.82->138.37.36.133: 1.0 (1.0)
138.37.37.82->138.37.36.137: 1.0 (1.0)
138.37.36.74->138.37.37.140: 0.0 (-4.0)
138.37.37.88->138.37.36.133: 0.0 (-2.0)
138.37.37.88->138.37.36.166: 0.0 (-3.0)
138.37.37.88->138.37.36.71: 0.0 (-1.0)
138.37.37.88->138.37.36.118: 1.0 (1.0)
138.37.37.68->138.37.36.127: 0.0 (-2.0)
138.37.36.155->54.84.181.184: 1.0 (1.0)
138.37.36.155->173.252.120.2: 3.0 (1.0)
138.37.36.155->205.185.216.10: 1.0 (-3.0)
138.37.36.154->138.37.36.165: 0.0 (-16.0)
138.37.36.127->138.37.37.77: 0.0 (-1.0)
138.37.36.127->138.37.37.137: 0.0 (-1.0)
138.37.36.28->138.37.0.88: 0.0 (-1.0)
138.37.36.102->138.37.36.112: 0.0 (-1.0)
138.37.36.102->138.37.36.99: 1.0 (1.0)
138.37.36.146->138.37.36.204: 0.0 (-6.0)
138.37.36.146->138.37.36.184: 0.0 (-72.0)
138.37.36.146->138.37.36.48: 1.0 (1.0)
138.37.36.204->138.37.36.42: 0.0 (-1.0)
138.37.37.197->138.37.36.145: 1.0 (1.0)
138.37.37.77->138.37.36.31: 1.0 (1.0)
138.37.37.77->138.37.36.180: 0.0 (-3.0)
138.37.37.77->138.37.36.71: 1.0 (1.0)
138.37.37.77->138.37.36.118: 0.0 (-129.0)
138.37.36.133->138.37.37.74: 1.0 (1.0)
138.37.36.133->138.37.36.5: 1.0 (1.0)
138.37.88.89->138.37.36.49: 0.0 (-3.0)
138.37.88.89->138.37.36.137: 3.0 (3.0)
138.37.36.202->138.37.36.22: 0.0 (-6.0)
138.37.36.202->138.37.36.130: 0.0 (-1.0)
138.37.36.166->138.37.36.217: 0.0 (-3.0)
138.37.36.166->138.37.36.92: 0.0 (-56.0)
138.37.36.31->138.37.36.217: 0.0 (-17.0)
138.37.36.72->138.37.36.167: 0.0 (-1.0)
138.37.36.107->138.37.95.206: 0.0 (-2.0)
138.37.36.243->138.37.37.74: 16.0 (16.0)
138.37.36.60->138.37.36.217: 0.0 (-11.0)
138.37.36.60->138.37.36.147: 0.0 (-1.0)
138.37.36.60->138.37.37.131: 1.0 (1.0)
138.37.36.112->138.37.36.145: 0.0 (-1.0)
138.37.36.112->138.37.95.206: 2.0 (2.0)
138.37.36.143->138.37.36.145: 0.0 (-1.0)
138.37.36.143->138.37.36.130: 0.0 (-5.0)
138.37.36.123->138.37.36.167: 2.0 (2.0)
138.37.36.123->138.37.36.147: 0.0 (-1.0)
138.37.36.73->138.37.36.147: 0.0 (-7.0)
138.37.36.167->138.37.36.22: 1.0 (1.0)
138.37.37.74->138.37.36.30: 1.0 (1.0)
138.37.37.74->138.37.36.24: 14.0 (14.0)
138.37.37.74->138.37.36.173: 0.0 (-3.0)
138.37.36.138->138.37.36.139: 0.0 (-1.0)
138.37.36.138->216.58.208.78: 2.0 (2.0)
138.37.36.138->138.37.36.173: 0.0 (-1.0)
138.37.0.88->138.37.36.137: 1.0 (1.0)
138.37.36.30->138.37.36.180: 1.0 (1.0)
138.37.36.79->138.37.37.69: 0.0 (-1.0)
138.37.36.5->138.37.36.27: 1.0 (1.0)
138.37.36.139->138.37.36.173: 1.0 (1.0)
138.37.36.130->138.37.36.99: 15.0 (15.0)
138.37.36.180->138.37.36.165: 13.0 (13.0)
138.37.37.69->138.37.36.35: 0.0 (-1.0)
138.37.36.96->138.37.37.128: 0.0 (-1.0)
138.37.36.33->138.37.36.137: 0.0 (-1.0)
138.37.36.173->138.37.36.97: 1.0 (1.0)
138.37.36.19->138.37.37.137: 0.0 (-1.0)

ANOMALY tick: +7@2015.04.01.15.39.50
138.37.36.248->138.37.37.194: 168.0 (-110.0)
138.37.36.248->138.37.37.196: 1.0 (1.0)
138.37.36.248->138.37.37.125: 6.0 (5.0)
138.37.36.248->138.37.37.34: 0.0 (-5.0)
138.37.36.248->138.37.88.219: 0.0 (-1.0)
138.37.37.238->138.37.36.51: 0.0 (-6.0)
138.37.37.238->138.37.36.26: 2.0 (2.0)
138.37.37.238->138.37.36.105: 2.0 (2.0)
138.37.37.238->138.37.36.201: 14.0 (7.0)
138.37.37.238->138.37.36.39: 0.0 (-3.0)
138.37.37.238->138.37.36.122: 17.0 (17.0)
138.37.37.238->138.37.36.211: 3.0 (-47.0)
138.37.37.238->138.37.36.111: 4.0 (4.0)
138.37.37.238->138.37.36.230: 0.0 (-4.0)
138.37.37.238->138.37.36.154: 20.0 (20.0)
138.37.37.238->138.37.36.28: 0.0 (-11.0)
138.37.37.238->138.37.36.102: 0.0 (-17.0)
138.37.37.238->138.37.36.133: 6.0 (5.0)
138.37.37.238->138.37.36.25: 2.0 (2.0)
138.37.37.238->138.37.36.109: 5.0 (5.0)
138.37.37.238->138.37.36.107: 2.0 (-1.0)
138.37.37.238->138.37.36.112: 0.0 (-1.0)
138.37.37.238->138.37.36.143: 0.0 (-1.0)
138.37.37.238->138.37.36.167: 0.0 (-11.0)
138.37.37.238->138.37.36.106: 0.0 (-5.0)
138.37.37.238->138.37.36.138: 0.0 (-42.0)
138.37.37.238->138.37.36.145: 2.0 (1.0)
138.37.37.238->138.37.36.66: 0.0 (-1.0)
138.37.37.238->138.37.36.5: 0.0 (-1.0)
138.37.37.238->138.37.36.198: 0.0 (-1.0)
138.37.37.238->138.37.36.33: 0.0 (-13.0)
138.37.37.238->138.37.36.142: 16.0 (-14.0)
138.37.37.238->138.37.36.97: 1.0 (1.0)
138.37.37.238->138.37.36.1: 0.0 (-3.0)
138.37.37.85->138.37.36.50: 0.0 (-1.0)
138.37.37.85->138.37.36.38: 0.0 (-2.0)
138.37.37.85->138.37.36.204: 0.0 (-1.0)
138.37.37.85->138.37.36.210: 0.0 (-2.0)
138.37.37.85->138.37.36.73: 0.0 (-1.0)
138.37.37.85->138.37.36.92: 1.0 (1.0)
138.37.37.85->138.37.36.67: 1.0 (1.0)
138.37.36.64->138.37.37.70: 1.0 (1.0)
138.37.37.196->138.37.36.161: 0.0 (-1.0)
138.37.37.196->138.37.36.51: 0.0 (-1.0)
138.37.37.196->138.37.36.58: 1.0 (1.0)
138.37.37.196->138.37.36.132: 0.0 (-2.0)
138.37.37.196->138.37.36.172: 1.0 (1.0)
138.37.37.196->138.37.36.50: 1.0 (1.0)
138.37.37.196->138.37.36.144: 1.0 (-3.0)
138.37.37.196->138.37.36.122: 0.0 (-1.0)
138.37.37.196->138.37.36.160: 1.0 (-3.0)
138.37.37.196->138.37.36.29: 1.0 (1.0)
138.37.37.196->138.37.36.224: 0.0 (-1.0)
138.37.37.196->138.37.36.111: 0.0 (-1.0)
138.37.37.196->138.37.36.221: 1.0 (1.0)
138.37.37.196->138.37.36.168: 1.0 (1.0)
138.37.37.196->138.37.36.101: 0.0 (-2.0)
138.37.37.196->138.37.36.230: 0.0 (-1.0)
138.37.37.196->138.37.36.44: 0.0 (-1.0)
138.37.37.196->138.37.36.28: 0.0 (-1.0)
138.37.37.196->138.37.36.102: 0.0 (-2.0)
138.37.37.196->138.37.36.146: 1.0 (1.0)
138.37.37.196->138.37.36.204: 1.0 (1.0)
138.37.37.196->138.37.36.133: 1.0 (1.0)
138.37.37.196->138.37.36.202: 1.0 (1.0)
138.37.37.196->138.37.36.20: 1.0 (1.0)
138.37.37.196->138.37.36.166: 2.0 (2.0)
138.37.37.196->138.37.36.184: 2.0 (2.0)
138.37.37.196->138.37.36.31: 0.0 (-1.0)
138.37.37.196->138.37.36.210: 2.0 (1.0)
138.37.37.196->138.37.36.47: 1.0 (1.0)
138.37.37.196->138.37.36.243: 1.0 (1.0)
138.37.37.196->138.37.36.143: 1.0 (1.0)
138.37.37.196->138.37.36.73: 3.0 (3.0)
138.37.37.196->138.37.36.167: 1.0 (1.0)
138.37.37.196->138.37.36.106: 0.0 (-1.0)
138.37.37.196->138.37.36.125: 0.0 (-2.0)
138.37.37.196->138.37.36.145: 0.0 (-1.0)
138.37.37.196->138.37.36.79: 0.0 (-1.0)
138.37.37.196->138.37.36.114: 1.0 (1.0)
138.37.37.196->138.37.36.139: 1.0 (-2.0)
138.37.37.196->138.37.36.217: 0.0 (-1.0)
138.37.37.196->138.37.36.120: 0.0 (-1.0)
138.37.37.196->138.37.36.92: 1.0 (1.0)
138.37.37.196->138.37.36.24: 0.0 (-1.0)
138.37.37.196->138.37.36.48: 1.0 (1.0)
138.37.37.196->138.37.36.180: 0.0 (-2.0)
138.37.37.196->138.37.36.27: 0.0 (-1.0)
138.37.37.196->138.37.36.96: 0.0 (-1.0)
138.37.37.196->138.37.36.137: 0.0 (-1.0)
138.37.37.196->138.37.36.8: 1.0 (1.0)
138.37.37.196->138.37.36.71: 0.0 (-2.0)
138.37.37.196->138.37.36.118: 0.0 (-1.0)
138.37.37.196->138.37.36.99: 2.0 (2.0)
138.37.37.196->138.37.36.19: 1.0 (1.0)
138.37.37.196->138.37.36.165: 0.0 (-1.0)
138.37.36.177->138.37.37.70: 0.0 (-2.0)
138.37.36.177->138.37.36.28: 0.0 (-1.0)
138.37.36.161->138.37.36.172: 1.0 (1.0)
138.37.36.161->138.37.37.74: 244.0 (244.0)
138.37.36.161->138.37.0.88: 1.0 (1.0)
138.37.36.161->138.37.37.130: 24.0 (24.0)
138.37.36.161->138.37.36.1: 1.0 (1.0)
138.37.37.71->138.37.36.111: 1.0 (-10.0)
138.37.37.71->138.37.36.145: 0.0 (-1.0)
138.37.37.72->138.37.36.101: 0.0 (-2.0)
138.37.37.72->138.37.36.34: 1.0 (1.0)
138.37.37.70->138.37.36.132: 0.0 (-5.0)
138.37.37.70->138.37.36.210: 1.0 (1.0)
138.37.37.70->138.37.36.66: 1.0 (1.0)
138.37.37.70->138.37.36.96: 0.0 (-1.0)
138.37.36.150->138.37.36.33: 0.0 (-2.0)
138.37.36.51->173.194.137.105: 7.0 (1.0)
138.37.36.51->138.37.37.82: 0.0 (-1.0)
138.37.36.51->138.37.88.89: 4.0 (4.0)
138.37.36.175->138.37.36.101: 0.0 (-3.0)
138.37.36.153->138.37.36.206: 0.0 (-1.0)
138.37.36.153->138.37.36.230: 0.0 (-1.0)
138.37.36.153->138.37.36.72: 0.0 (-1.0)
138.37.36.153->138.37.36.8: 0.0 (-1.0)
138.37.36.58->138.37.37.82: 0.0 (-1.0)
138.37.36.58->138.37.36.22: 0.0 (-1.0)
138.37.36.58->138.37.36.173: 1.0 (1.0)
138.37.36.26->138.37.36.167: 1.0 (1.0)
138.37.37.135->138.37.36.202: 0.0 (-1.0)
138.37.37.135->138.37.36.218: 0.0 (-1.0)
138.37.36.132->138.37.0.88: 0.0 (-1.0)
138.37.36.132->138.37.36.152: 1.0 (1.0)
138.37.36.172->138.37.36.102: 0.0 (-1.0)
138.37.36.172->138.37.37.137: 1.0 (1.0)
138.37.36.50->138.37.37.69: 1.0 (1.0)
138.37.36.105->138.37.37.88: 0.0 (-1.0)
138.37.36.105->138.37.36.218: 1.0 (1.0)
138.37.36.105->138.37.36.30: 1.0 (1.0)
138.37.36.108->138.37.36.230: 1.0 (1.0)
138.37.36.108->138.37.37.88: 0.0 (-1.0)
138.37.36.108->138.37.36.133: 0.0 (-2.0)
138.37.36.108->138.37.37.137: 34.0 (34.0)
138.37.36.144->138.37.36.168: 2.0 (2.0)
138.37.36.144->138.37.36.230: 7.0 (7.0)
138.37.36.144->138.37.37.137: 1.0 (1.0)
138.37.36.140->138.37.37.88: 0.0 (-3.0)
138.37.36.140->138.37.36.125: 0.0 (-1.0)
138.37.36.140->138.37.36.138: 0.0 (-1.0)
138.37.36.39->138.37.36.73: 0.0 (-1.0)
138.37.36.122->138.37.36.168: 0.0 (-41.0)
138.37.36.122->138.37.36.60: 0.0 (-1.0)
138.37.36.122->138.37.36.125: 46.0 (46.0)
138.37.36.122->138.37.36.121: 1.0 (1.0)
138.37.36.122->138.37.37.69: 1.0 (1.0)
138.37.36.122->138.37.36.99: 3.0 (3.0)
138.37.36.160->138.37.37.197: 119.0 (119.0)
138.37.36.29->138.37.36.102: 3.0 (3.0)
138.37.36.29->138.37.37.140: 4.0 (4.0)
138.37.36.29->138.37.36.166: 0.0 (-4.0)
138.37.36.29->138.37.36.42: 17.0 (17.0)
138.37.36.224->138.37.37.82: 1.0 (1.0)
138.37.37.73->138.37.36.184: 0.0 (-1.0)
138.37.37.73->138.37.36.243: 1.0 (1.0)
138.37.37.73->138.37.36.92: 1.0 (1.0)
138.37.37.73->138.37.36.8: 1.0 (1.0)
138.37.37.73->138.37.36.19: 1.0 (1.0)
138.37.36.111->138.37.37.69: 0.0 (-1.0)
138.37.36.221->138.37.36.168: 76.0 (76.0)
138.37.36.221->138.37.37.68: 0.0 (-1.0)
138.37.36.221->138.37.36.138: 0.0 (-1.0)
138.37.36.206->138.37.37.88: 0.0 (-1.0)
138.37.36.101->138.37.36.184: 2.0 (2.0)
138.37.37.82->138.37.36.146: 2.0 (2.0)
138.37.37.82->138.37.36.133: 0.0 (-1.0)
138.37.37.82->138.37.36.137: 0.0 (-1.0)
138.37.36.74->138.37.36.133: 1.0 (1.0)
138.37.37.88->138.37.36.184: 1.0 (1.0)
138.37.37.88->138.37.36.48: 1.0 (1.0)
138.37.37.88->138.37.36.118: 0.0 (-1.0)
138.37.37.68->138.37.36.137: 1.0 (1.0)
138.37.37.68->138.37.36.8: 193.0 (193.0)
138.37.36.155->54.84.181.184: 0.0 (-1.0)
138.37.36.155->216.58.208.78: 1.0 (1.0)
138.37.36.155->173.252.120.2: 0.0 (-3.0)
138.37.36.155->205.185.216.10: 0.0 (-1.0)
138.37.36.28->138.37.36.72: 6.0 (6.0)
138.37.36.102->138.37.36.99: 0.0 (-1.0)
138.37.36.146->138.37.36.48: 0.0 (-1.0)
138.37.37.197->138.37.36.145: 0.0 (-1.0)
138.37.37.77->138.37.36.31: 0.0 (-1.0)
138.37.37.77->138.37.36.73: 0.0 (-1.0)
138.37.37.77->138.37.36.71: 0.0 (-1.0)
138.37.37.132->138.37.36.67: 3.0 (3.0)
138.37.36.133->138.37.37.74: 0.0 (-1.0)
138.37.36.133->138.37.36.5: 0.0 (-1.0)
138.37.36.133->88.221.87.167: 3.0 (3.0)
138.37.36.25->138.37.36.145: 29.0 (29.0)
138.37.88.89->138.37.36.60: 9.0 (9.0)
138.37.88.89->138.37.36.137: 1.0 (-2.0)
138.37.36.166->138.37.36.130: 63.0 (63.0)
138.37.36.107->54.240.167.126: 1.0 (-2.0)
138.37.36.243->138.37.37.74: 0.0 (-16.0)
138.37.36.60->138.37.37.131: 0.0 (-1.0)
138.37.36.112->138.37.95.206: 0.0 (-2.0)
138.37.36.123->138.37.36.167: 0.0 (-2.0)
138.37.36.167->138.37.36.22: 0.0 (-1.0)
138.37.36.167->138.37.36.147: 19.0 (19.0)
138.37.37.74->138.37.36.30: 0.0 (-1.0)
138.37.37.74->138.37.36.24: 2.0 (-12.0)
138.37.37.74->138.37.36.118: 1.0 (1.0)
138.37.36.138->216.58.208.78: 0.0 (-2.0)
138.37.0.88->138.37.36.121: 1.0 (1.0)
138.37.0.88->138.37.36.137: 0.0 (-1.0)
138.37.36.30->138.37.36.180: 0.0 (-1.0)
138.37.36.145->138.37.95.206: 0.0 (-1.0)
138.37.36.66->138.37.36.130: 1.0 (1.0)
138.37.36.5->138.37.36.27: 0.0 (-1.0)
138.37.36.139->138.37.36.173: 0.0 (-1.0)
138.37.36.24->138.37.36.130: 13.0 (13.0)
138.37.36.130->138.37.36.99: 0.0 (-15.0)
138.37.36.180->138.37.36.9: 1.0 (1.0)
138.37.36.180->138.37.36.165: 0.0 (-13.0)
138.37.36.33->138.37.37.131: 4.0 (4.0)
138.37.36.173->138.37.36.97: 0.0 (-1.0)
138.37.36.173->138.37.36.19: 5.0 (5.0)

ANOMALY tick: +10@2015.04.01.15.40.35
138.37.36.248->138.37.37.194: 404.0 (20.0)
138.37.36.248->173.194.66.94: 0.0 (-1.0)
138.37.36.248->138.37.37.125: 3.0 (1.0)
138.37.36.248->138.37.36.217: 0.0 (-1.0)
138.37.37.238->138.37.36.51: 1.0 (1.0)
138.37.37.238->138.37.36.108: 0.0 (-1.0)
138.37.37.238->173.194.66.94: 0.0 (-8.0)
138.37.37.238->138.37.36.211: 34.0 (21.0)
138.37.37.238->138.37.36.111: 2.0 (-3.0)
138.37.37.238->138.37.36.206: 0.0 (-8.0)
138.37.37.238->138.37.36.116: 1.0 (-3.0)
138.37.37.238->138.37.36.102: 0.0 (-1.0)
138.37.37.238->138.37.36.119: 9.0 (-39.0)
138.37.37.238->138.37.36.146: 14.0 (13.0)
138.37.37.238->138.37.36.132: 0.0 (-18.0)
138.37.37.238->52.1.218.254: 0.0 (-4.0)
138.37.37.238->138.37.36.21: 0.0 (-2.0)
138.37.37.238->138.37.36.210: 10.0 (10.0)
138.37.37.238->138.37.36.107: 10.0 (-13.0)
138.37.37.238->138.37.36.60: 8.0 (8.0)
138.37.37.238->138.37.36.112: 2.0 (1.0)
138.37.37.238->138.37.36.22: 0.0 (-8.0)
138.37.37.238->138.37.36.145: 1.0 (-15.0)
138.37.37.238->138.37.36.121: 0.0 (-4.0)
138.37.37.238->138.37.36.5: 2.0 (2.0)
138.37.37.238->138.37.36.114: 0.0 (-1.0)
138.37.37.238->138.37.36.217: 9.0 (8.0)
138.37.37.238->138.37.36.147: 1.0 (1.0)
138.37.37.238->138.37.36.198: 19.0 (14.0)
138.37.37.238->138.37.36.214: 1.0 (1.0)
138.37.37.238->138.37.36.142: 0.0 (-33.0)
138.37.37.238->138.37.36.118: 0.0 (-2.0)
138.37.37.238->138.37.36.152: 2.0 (1.0)
138.37.37.238->138.37.36.35: 2.0 (2.0)
138.37.37.85->138.37.36.50: 4.0 (4.0)
138.37.37.85->138.37.36.129: 0.0 (-1.0)
138.37.37.85->138.37.36.146: 0.0 (-63.0)
138.37.37.85->138.37.36.121: 15.0 (15.0)
138.37.36.16->138.37.37.196: 3.0 (3.0)
138.37.36.16->52.1.218.254: 0.0 (-1.0)
138.37.36.16->138.37.36.168: 60.0 (60.0)
138.37.36.106->138.37.37.196: 0.0 (-2.0)
138.37.37.196->138.37.36.150: 0.0 (-2.0)
138.37.37.196->138.37.36.4: 0.0 (-1.0)
138.37.37.196->138.37.37.74: 0.0 (-2.0)
138.37.37.196->138.37.36.176: 1.0 (1.0)
